LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(µm),(µm),(µm),(frame),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2042,2042,3,-1.0,43.079004824848546,36.179004052048455,8.0,1.0,1,5.0,1,r=11;g=11;b=0,183.4959267252841,63.73654556274414,19.7359676361084,2916.14111328125,5741037.059453964,296.35326032459204,0.4356756621465486,0.3757973177875904
ID2107,2107,8,-1.0,48.78300546369662,35.62700399022445,7.0,1.0,1,5.0,1,r=11;g=11;b=0,148.9805851150924,66.77928161621094,19.7359676361084,2324.7685546875,4661155.566495895,217.13832450998757,0.3187237796699987,0.33165291458727303
ID2177,2177,15,-1.0,53.13000595056067,43.67700489182455,7.0,2.0,2,5.0,1,r=11;g=11;b=0,161.67495371673786,94.70430755615234,49.6133918762207,2721.121826171875,5058324.276935577,213.51756138218195,0.23714353172747962,0.29028883664544936
ID2306,2306,22,-1.0,34.89100390779244,22.33300250129628,13.0,2.0,2,5.0,1,r=11;g=11;b=0,170.22376488817807,93.74040222167969,46.88191604614258,1711.167724609375,5325790.932056427,205.02855638064892,0.21018615629628762,0.28839502298610625
ID2373,2373,27,-1.0,25.691002877392325,19.113002140656242,11.0,2.0,2,5.0,1,r=11;g=11;b=0,211.45458373550366,108.41524505615234,47.901588439941406,1986.4359130859375,6615779.561332703,245.3464326414445,0.31710035805909526,0.414997247698404
ID2437,2437,33,-1.0,18.101002027312227,14.191001589392178,12.0,2.0,2,5.0,1,r=11;g=11;b=0,187.06068120801513,101.60810089111328,54.959747314453125,1882.2642822265625,5852567.53295517,217.1888475090128,0.27491252825428675,0.37144039240149407
ID2376,2376,28,-1.0,24.081002697072304,17.779001991248222,11.0,2.0,2,5.0,1,r=11;g=11;b=0,201.63898417259804,102.91221618652344,47.901588439941406,1986.4359130859375,6308678.897808075,236.83449895750252,0.29550266715621737,0.38840304423903793
ID2316,2316,23,-1.0,33.787003784144424,20.539002300368256,12.0,2.0,2,5.0,1,r=11;g=11;b=0,178.94265643457638,94.40577697753906,43.11404800415039,1970.354248046875,5598578.891868591,210.5821853420883,0.2331708805817464,0.3213462967843294
ID2061,2061,4,-1.0,45.37900508244857,35.07500392840044,8.0,2.0,2,5.0,1,r=11;g=11;b=0,217.93353861045125,105.56050872802734,43.244712829589844,2572.361083984375,6818486.622505188,273.6056553867301,0.35107120371491535,0.413948169994371
ID2191,2191,16,-1.0,60.81827953892004,40.678640919644145,6.0,2.0,2,5.0,1,r=11;g=11;b=0,158.73007481212557,96.56107330322266,0.0,1228.2330322265625,4966187.850646973,161.5832559197204,0.2576607380714799,0.40251086232512207
ID2447,2447,34,-1.0,20.72300232097626,16.49100184699221,11.0,2.0,2,5.0,1,r=11;g=11;b=0,178.5415350716207,96.64444732666016,47.65410232543945,1730.0802001953125,5586029.007785797,207.50537422717264,0.23249749701427297,0.32461766300836353
ID2387,2387,29,-1.0,30.337003397744382,18.561002078832235,12.0,2.0,2,5.0,1,r=11;g=11;b=0,204.68178890402748,100.44697570800781,49.81266403198242,1986.4359130859375,6403879.129440308,236.2207371606946,0.30764627031849145,0.4077111176667187
ID2132,2132,11,-1.0,53.337005973744674,38.939004361168486,6.0,2.0,2,5.0,1,r=11;g=11;b=0,190.51099889637408,104.30726623535156,0.0,2721.121826171875,5960517.622470856,235.92600561789604,0.3209785149117995,0.3924229915526232
ID2007,2007,0,-1.0,40.96300458785652,34.98300391809644,8.0,2.0,2,5.0,1,r=11;g=11;b=0,215.88093461477354,108.54714965820312,43.244712829589844,2572.361083984375,6754266.801292419,271.80661443208743,0.3673305537069731,0.42674436896359974
ID2073,2073,5,-1.0,43.81500490728055,34.15500382536043,7.0,2.0,2,5.0,1,r=11;g=11;b=0,221.73620066934012,108.94764709472656,43.244712829589844,2572.361083984375,6937460.510341644,275.9603950940673,0.384387903785849,0.446202250103217
ID2266,2266,19,-1.0,38.433004304496485,26.519002970128334,9.0,2.0,2,5.0,1,r=11;g=11;b=0,170.28577580209486,96.32667541503906,37.56380081176758,1888.5184326171875,5327731.067520142,214.0274666919679,0.22189707459112745,0.2889720298133257
ID2462,2462,36,-1.0,18.331002053072233,11.477001285424146,13.0,2.0,2,5.0,1,r=11;g=11;b=0,184.9399407418755,101.0551528930664,57.328102111816406,1882.2642822265625,5786215.925991058,214.63359560658188,0.25957616805477896,0.355143107759227
ID2144,2144,12,-1.0,54.21100607163269,41.101004603312525,6.0,2.0,2,5.0,1,r=11;g=11;b=0,181.97834923582315,105.47183990478516,0.0,2721.121826171875,5693556.612541199,223.5590209687791,0.30754047861008904,0.38291701178155935
ID2275,2275,20,-1.0,37.69700422206447,25.967002908304327,10.0,2.0,2,5.0,1,r=11;g=11;b=0,177.80167494369772,95.20028686523438,37.56380081176758,1888.5184326171875,5562881.00396347,230.45391494614458,0.23803867590657687,0.2966846429854734
ID2409,2409,31,-1.0,28.359003176208358,16.951001898512214,12.0,2.0,2,5.0,1,r=11;g=11;b=0,201.76311902042454,98.14884185791016,47.901588439941406,1986.4359130859375,6312562.704792023,240.2466791794021,0.2961783505525371,0.3837981986922932
ID2475,2475,37,-1.0,19.757002212784247,11.89100133179215,13.0,2.0,2,5.0,1,r=11;g=11;b=0,181.57837919451708,98.52576446533203,54.959747314453125,1882.2642822265625,5681042.749858856,215.32325092504772,0.24316519200897244,0.3298950270486976
ID2157,2157,13,-1.0,51.497005767664646,43.12500483000054,7.0,2.0,2,5.0,1,r=11;g=11;b=0,161.4886929986956,93.56588745117188,55.53484344482422,2721.121826171875,5052496.737850189,213.56644680826025,0.23832795891720482,0.2910572409680587
