LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(µm),(µm),(µm),(sec),,(µm),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID2006,2006,0,-1,53.45827871,53.9266424,4,2,2,5,1,r=11;g=11;b=0,133.1503432,91.58213043,0,1377.7146,4165874.789,126.2136791,0.095854142,0.184554224
ID2262,2262,20,-1,54.26850608,38.67450433,7,2,2,5,1,r=11;g=11;b=0,130.1715036,63.93676376,19.487957,1114.056152,4072675.834,146.8643187,0.203402277,0.299622624
ID2648,2648,50,-1,43.15427756,28.36736681,4,2,2,5,1,r=11;g=12;b=0,138.4021048,61.40264893,0,2002.767334,4330186.652,209.090112,0.24579414,0.261194745
ID2395,2395,28,-1,53.79700603,24.40300273,11,2,2,5,1,r=11;g=11;b=0,142.7430612,84.69231415,19.22074318,1076.801514,4466002.155,143.5911502,0.267426815,0.41950717
ID2140,2140,10,-1,56.92500638,50.62300567,4,2,2,5,1,r=11;g=11;b=0,145.0817234,102.7077408,0,1076.370605,4539171.88,130.6495795,0.187449743,0.350593853
ID2526,2526,40,-1,40.61173182,36.93173141,2,2,2,5,1,r=11;g=12;b=0,166.9098469,87.52384186,0,2002.767334,5222108.381,223.2635161,0.248785662,0.297873342
ID2658,2658,51,-1,40.14336813,32.11427632,3,2,2,5,1,r=11;g=12;b=0,165.4686474,76.74388885,0,2002.767334,5177017.57,243.0737707,0.266595815,0.286564833
ID2020,2020,1,-1,53.33700597,55.63700623,4,2,2,5,1,r=11;g=11;b=0,133.3521407,86.27131653,0,1651.427856,4172188.427,137.3885832,0.11191129,0.19538135
ID2404,2404,29,-1,51.12900573,22.51700252,12,2,2,5,1,r=11;g=11;b=0,120.4117331,66.23891449,14.61486626,1189.583984,3767321.893,131.6982403,0.220476324,0.330332596
ID2150,2150,11,-1,56.64900634,52.23300585,4,2,2,5,1,r=11;g=11;b=0,141.6061196,99.78709412,0,1125.914429,4430430.665,129.6465897,0.166761283,0.312222458
ID2791,2791,61,-1,33.0510037,14.24954705,8,2,2,5,1,r=11;g=12;b=0,97.24033796,60.5159874,19.87885666,1012.764465,3042358.454,101.6831803,0.221520213,0.346848672
ID2284,2284,21,-1,53.40600598,37.01850415,7,2,2,5,1,r=11;g=11;b=0,113.1708622,54.29138184,19.487957,1108.480713,3540776.765,134.8038656,0.129649988,0.192704054
ID2413,2413,30,-1,51.03700572,21.4590024,13,2,2,5,1,r=11;g=11;b=0,111.2016139,57.94684982,14.61486626,1189.583984,3479164.894,128.1664948,0.176502501,0.260330222
ID2030,2030,2,-1,51.95700582,52.04900583,4,2,2,5,1,r=11;g=11;b=0,140.7944408,86.21574402,0,1651.427856,4405035.668,154.5036925,0.131606325,0.211962013
ID2163,2163,12,-1,57.68400646,49.0935055,5,2,2,5,1,r=11;g=11;b=0,161.6802335,106.346817,0,1229.646362,5058489.466,152.3591073,0.281209577,0.465831051
ID2675,2675,52,-1,44.42555043,31.77973083,4,2,2,5,1,r=11;g=12;b=0,143.3779903,61.65678787,0,2002.767334,4485867.183,226.6118944,0.205448242,0.215666974
ID2421,2421,31,-1,45.5170051,15.2030017,18,2,2,5,1,r=11;g=11;b=0,100.8740632,51.60033035,15.29268265,1244.691162,3156046.814,128.4617601,0.194599995,0.255832644
ID2038,2038,3,-1,53.24500596,57.38500643,4,2,2,5,1,r=11;g=11;b=0,133.0181265,80.7405777,0,1413.441406,4161738.123,141.9365809,0.148004778,0.241645394
ID2296,2296,22,-1,49.61100556,24.95500279,11,2,2,5,1,r=11;g=11;b=0,123.8315568,74.94091034,19.47570419,1004.712769,3874317.919,127.0122935,0.248216905,0.387754518
ID2175,2175,13,-1,53.88900604,48.30000541,5,2,2,5,1,r=11;g=11;b=0,130.0406503,86.34629059,0,869.5350342,4068581.827,117.2565913,0.104902961,0.210588898
ID2687,2687,53,-1,38.67136797,26.69463935,6,2,2,5,1,r=11;g=12;b=0,128.5212037,56.05636215,16.75302505,1954.901367,4021042.899,181.0374717,0.213295619,0.24960404
ID2432,2432,32,-1,44.78100502,13.22500148,15,3,3,5,1,r=11;g=11;b=0,114.7966209,43.14582825,4.257334709,1599.961792,3591641.878,173.4864395,0.325943105,0.325319784
ID2177,2177,13,-1,55.16550618,48.36900542,4,3,3,5,1,r=11;g=11;b=0,128.8235441,79.85655212,15.9837904,1122.373047,4030502.226,123.4889313,0.111971446,0.21009265
ID2689,2689,53,-1,39.20664075,27.09609394,6,3,3,5,1,r=11;g=12;b=0,121.508086,48.99158478,11.68704128,1354.952637,3801623.487,172.2007011,0.236945696,0.270332618
ID2756,2756,58,-1,31.04373075,20.00372951,9,3,3,5,1,r=11;g=12;b=0,43.98217751,38.53826141,14.95274639,541.4561768,1376070.388,27.30840521,-0.249835344,-1.072772579
ID2820,2820,63,-1,31.24445804,12.57681959,11,3,3,5,1,r=11;g=12;b=0,103.6998911,44.59434128,11.00686455,1492.437988,3244458.494,165.2277448,0.263985303,0.262157958
ID2117,2117,8,-1,55.03900616,51.03700572,3,3,3,5,1,r=11;g=11;b=0,133.9358755,79.80392456,18.78920364,1122.373047,4190451.737,132.4622006,0.126084542,0.226425741
ID2373,2373,27,-1,52.6470059,23.48300263,11,3,3,5,1,r=11;g=11;b=0,136.4346772,76.17573547,12.31880474,1043.739868,4268631.746,149.2129023,0.314197506,0.437210396
ID2629,2629,49,-1,44.62627773,30.44154886,4,3,3,5,1,r=11;g=12;b=0,125.542972,52.13367462,12.64548111,1932.847168,3927862.966,191.2401538,0.18462757,0.20462469
ID2314,2314,23,-1,41.42300464,18.33100205,14,3,3,5,1,r=11;g=11;b=0,100.741739,47.63079453,9.959849358,1526.179443,3151906.788,151.5190144,0.161877796,0.185267454
ID2192,2192,14,-1,58.65000657,46.85100525,4,3,3,5,1,r=11;g=11;b=0,152.1839535,113.7221832,15.9837904,941.8261108,4761379.354,117.4108913,0.236630319,0.496044881
ID2453,2453,34,-1,39.76700445,13.08700147,19,3,3,5,1,r=11;g=11;b=0,133.6321309,55.70334625,4.257334709,1599.961792,4180948.48,180.346195,0.40331719,0.425916822
ID2326,2326,24,-1,48.96700548,25.04700281,11,3,3,5,1,r=11;g=11;b=0,126.5019554,63.5439682,14.11787319,1043.739868,3957866.679,146.1073338,0.304678373,0.404383459
ID2646,2646,50,-1,44.22482313,29.37100329,4,3,3,5,1,r=11;g=12;b=0,125.4961672,52.80231094,11.68704128,1932.847168,3926398.583,185.5304767,0.208174793,0.233100695
ID2519,2519,39,-1,43.02045936,38.47064067,2,3,3,5,1,r=11;g=12;b=0,190.4339792,105.7414169,14.82200336,1513.985962,5958107.907,210.0903177,0.361204414,0.48105873
ID2712,2712,55,-1,42.61900477,25.35645739,6,3,3,5,1,r=11;g=12;b=0,128.2244452,55.13006973,11.68704128,1354.952637,4011758.216,174.3256367,0.257281525,0.301034057
ID2138,2138,10,-1,58.53500656,50.71500568,3,3,3,5,1,r=11;g=11;b=0,144.8219951,99.41013336,15.9837904,1122.373047,4531045.762,126.3601172,0.212408492,0.401584931
ID2778,2778,59,-1,39.87573174,17.39427468,8,3,3,5,1,r=11;g=12;b=0,118.5235529,58.99306107,11.03543854,1485.684937,3708246.398,172.1285501,0.229805959,0.257339492
ID2011,2011,0,-1,54.93027888,54.32809699,2,3,3,5,1,r=11;g=11;b=0,136.8053042,78.5322876,19.66770363,1122.373047,4280227.554,140.6157601,0.142963901,0.243384439
ID2844,2844,65,-1,33.92082198,10.30191024,10,3,3,5,1,r=11;g=12;b=0,114.1431919,52.14909744,13.6961441,1492.437988,3571198.044,173.9544633,0.28034766,0.287351491
ID2397,2397,28,-1,53.88900604,25.55300286,11,3,3,5,1,r=11;g=11;b=0,143.4681327,78.80609894,14.11787319,1232.276123,4488687.468,158.3536422,0.311273074,0.430136004
ID2272,2272,21,-1,54.06150605,37.5360042,6,3,3,5,1,r=11;g=11;b=0,117.5950953,52.38681412,18.19459915,1157.04541,3679197.746,148.4417113,0.129353056,0.181472245
ID2720,2720,56,-1,34.79064026,18.13027476,8,3,3,5,1,r=11;g=12;b=0,122.1775398,52.23450851,15.40224075,1492.437988,3822568.688,189.5693287,0.336985774,0.324891299
ID2465,2465,35,-1,47.16882346,38.80518616,3,3,3,5,1,r=11;g=12;b=0,125.3310262,55.1774826,14.82200336,1513.985962,3921231.818,175.0298621,0.120608818,0.154135071
ID2211,2211,16,-1,58.65000657,44.85000502,5,3,3,5,1,r=11;g=11;b=0,153.5276502,115.3199158,15.9837904,941.8261108,4803419.592,119.3300695,0.248939986,0.512884761
ID2532,2532,40,-1,41.21391371,37.06554961,2,3,3,5,1,r=11;g=12;b=0,163.0213615,90.0463562,15.33912945,1513.985962,5100449.336,191.5960548,0.278778828,0.37098154
ID2660,2660,51,-1,39.80882264,32.58264001,3,3,3,5,1,r=11;g=12;b=0,139.1261705,65.03964996,14.13121223,1932.847168,4352840.497,195.2012768,0.211415861,0.248771419
ID2022,2022,1,-1,54.80900614,55.3150062,2,3,3,5,1,r=11;g=11;b=0,135.0019654,74.92914581,18.34773827,1204.659668,4223806.492,144.2054844,0.143243899,0.234598673
ID2342,2342,25,-1,43.99900493,19.89500223,14,3,3,5,1,r=11;g=11;b=0,105.2579277,50.08260345,11.03543854,1208.207764,3293204.784,146.3307523,0.21158478,0.251234814
ID2152,2152,11,-1,58.0290065,52.50900588,3,3,3,5,1,r=11;g=11;b=0,141.0490937,89.79289246,18.58096313,1122.373047,4413002.993,133.745624,0.19151371,0.339017049
ID2793,2793,61,-1,33.1848219,15.58772902,9,3,3,5,1,r=11;g=12;b=0,112.3554777,50.08676529,11.00686455,1492.437988,3515265.832,174.603082,0.30794191,0.303007016
ID2857,2857,66,-1,30.97682165,10.56954664,10,3,3,5,1,r=11;g=12;b=0,114.3494244,51.04734039,13.6961441,1444.193115,3577650.442,165.1151921,0.300308073,0.319887812
ID2220,2220,17,-1,55.68300624,44.78100502,5,3,3,5,1,r=11;g=11;b=0,123.202855,82.69238281,15.9837904,941.8261108,3854647.724,114.0881165,0.116099807,0.22466676
ID2478,2478,36,-1,45.96445969,36.26264043,2,3,3,5,1,r=11;g=12;b=0,162.8712085,68.97639465,14.82200336,1513.985962,5095751.499,214.8276438,0.302614289,0.352255467
ID2607,2607,47,-1,41.08009551,34.92445846,2,3,3,5,1,r=11;g=12;b=0,160.4864369,85.87200165,14.13121223,1932.847168,5021139.153,197.7376923,0.281753179,0.356815154
ID2735,2735,57,-1,36.39645862,19.40154763,8,3,3,5,1,r=11;g=12;b=0,125.9649222,55.38075638,15.54898167,1485.684937,3941064.52,183.5484584,0.325575792,0.337113713
ID2032,2032,2,-1,52.87700592,51.8190058,3,3,3,5,1,r=11;g=11;b=0,126.8107596,65.86743927,13.56732082,1361.021606,3967528.236,141.9873349,0.111718015,0.179500251
ID2672,2672,52,-1,45.42918691,31.57900354,4,3,3,5,1,r=11;g=12;b=0,120.6921939,50.10731506,12.64548111,1932.847168,3776096.671,191.1672441,0.152282315,0.166873077
ID2161,2161,12,-1,58.30500653,49.19700551,4,3,3,5,1,r=11;g=11;b=0,140.4125253,98.20102692,15.9837904,1122.373047,4393086.679,120.9589417,0.198427857,0.384404633
ID2354,2354,26,-1,55.3150062,27.39300307,11,3,3,5,1,r=11;g=11;b=0,137.6860536,73.99497986,13.03692055,1232.276123,4307783.558,155.7236975,0.26179441,0.36689096
ID2870,2870,67,-1,32.9840946,8.963728277,10,3,3,5,1,r=11;g=12;b=0,116.6017715,53.61876678,11.50108433,1444.193115,3648119.625,162.2440592,0.302466,0.33379245
ID2617,2617,48,-1,45.22845961,33.38554919,4,3,3,5,1,r=11;g=12;b=0,136.0487281,54.62014008,14.13121223,1932.847168,4256556.556,202.1984532,0.207261711,0.231027833
ID2298,2298,22,-1,50.07100561,26.01300291,11,3,3,5,1,r=11;g=11;b=0,130.9614889,67.66300964,14.11787319,1043.739868,4097392.104,149.7190533,0.324967599,0.429073143
ID2810,2810,62,-1,35.12518575,16.5244564,9,3,3,5,1,r=11;g=12;b=0,119.9724019,54.09846497,11.00686455,1492.437988,3753576.537,186.3099251,0.309128801,0.304111225
ID2044,2044,3,-1,54.80900614,56.92500638,2,3,3,5,1,r=11;g=11;b=0,133.537212,71.39247894,18.02692986,1122.373047,4177978.753,145.6086497,0.158920667,0.25151958
ID2236,2236,18,-1,55.02750616,40.71000456,6,3,3,5,1,r=11;g=11;b=0,122.1792395,68.01112366,18.13683891,1157.04541,3822621.867,133.5560279,0.143475934,0.229570431
ID2754,2754,58,-1,31.24445804,19.13391123,9,4,4,5,1,r=11;g=12;b=0,41.67514905,35.35570908,15.06684113,435.5751953,1303890.388,27.20062232,-0.208077905,-0.805140781
ID2179,2179,13,-1,55.61400623,45.67800512,4,4,4,5,1,r=11;g=11;b=0,139.0804625,95.88683319,14.7898531,859.4797974,4351410.43,122.8724215,0.087483857,0.182115457
ID2371,2371,27,-1,52.55500589,23.52900264,12,4,4,5,1,r=11;g=11;b=0,186.6224637,84.25049591,9.4685812,2131.981934,5838857.023,248.574317,0.370384838,0.405833894
ID2691,2691,53,-1,38.87209526,26.15936657,6,4,4,5,1,r=11;g=12;b=0,138.2159299,52.83479691,11.88081837,1145.143555,4324361.8,179.456385,0.298884384,0.354455655
ID2181,2181,12,-1,58.65000657,47.02350527,4,4,4,5,1,r=11;g=11;b=0,157.0026351,114.7922211,19.85347557,1133.253174,4912141.445,123.2351688,0.165578155,0.361962778
ID2822,2822,63,-1,31.84663993,12.175365,11,4,4,5,1,r=11;g=12;b=0,97.14968781,49.94460678,13.36543751,979.7139282,3039522.283,121.9171083,0.277979085,0.34665313
ID2119,2119,8,-1,55.49900622,48.92100548,3,4,4,5,1,r=11;g=11;b=0,147.2515246,97.52983856,18.52433586,859.4797974,4607058.449,128.3011997,0.123277952,0.251916871
ID2631,2631,49,-1,44.15791404,28.36736681,4,4,4,5,1,r=11;g=12;b=0,144.516002,59.92379379,12.33058929,1530.293457,4521472.155,198.3205366,0.262615475,0.303128976
ID2248,2248,19,-1,55.54500622,38.67450433,5,4,4,5,1,r=11;g=11;b=0,144.9112018,96.97691345,14.7898531,1084.321655,4533836.772,145.7939138,0.111425584,0.199295315
ID2186,2186,14,-1,59.44350666,44.608505,4,4,4,5,1,r=11;g=11;b=0,187.9563108,135.2260437,17.94898033,1242.427002,5880589.096,150.0034463,0.248915285,0.499464075
ID2699,2699,54,-1,42.01682289,21.87718427,7,4,4,5,1,r=11;g=12;b=0,143.6409852,59.48891449,11.38705158,1145.143555,4494095.505,179.7859134,0.288984074,0.358244118
ID2829,2829,64,-1,34.52300387,11.90772861,11,4,4,5,1,r=11;g=12;b=0,104.1479881,54.22251129,15.28346348,1274.312012,3258478.105,128.9644248,0.28208322,0.355362823
ID2318,2318,23,-1,41.1010046,17.73300199,14,4,4,5,1,r=11;g=11;b=0,124.3613254,46.78017426,7.575016499,1838.934937,3890892.789,211.5026749,0.210309222,0.204343792
ID2063,2063,3,-1,55.26900619,54.99300616,1,4,4,5,1,r=11;g=11;b=0,142.4566731,95.40762329,16.2010746,855.2069092,4457041.93,127.0036237,0.164128667,0.316286124
ID2451,2451,34,-1,40.59500455,13.54700152,19,4,4,5,1,r=11;g=11;b=0,155.3772632,56.3358078,8.485638618,1838.934937,4861288.435,226.2279671,0.398688314,0.391546846
ID2643,2643,50,-1,43.75645945,27.49754853,5,4,4,5,1,r=11;g=12;b=0,148.4620284,58.92625427,11.53385353,1530.293457,4644931.482,197.8131476,0.290429275,0.337828602
ID2069,2069,4,-1,58.67300657,53.10700595,2,4,4,5,1,r=11;g=11;b=0,147.6255656,101.0856857,16.2010746,915.3515015,4618761.07,124.2527422,0.168586028,0.34280447
ID2134,2134,10,-1,58.99500661,48.55300544,2,4,4,5,1,r=11;g=11;b=0,158.94266,117.2115402,21.7589283,859.4797974,4972839.005,124.5255557,0.182540769,0.394053998
ID2521,2521,39,-1,42.48518658,37.4670042,2,4,4,5,1,r=11;g=12;b=0,195.0539027,114.08078,14.79402924,1409.757324,6102651.453,208.4878695,0.323209759,0.457045691
ID2714,2714,55,-1,42.48518658,24.21900271,7,4,4,5,1,r=11;g=12;b=0,153.7434338,64.0358963,11.38705158,1145.143555,4810170.814,185.4456571,0.310404183,0.392764475
ID2842,2842,65,-1,34.25536747,9.432091965,11,4,4,5,1,r=11;g=12;b=0,100.3331016,52.70543289,12.78629112,1286.629517,3139121.751,125.311005,0.310952749,0.379832728
ID2780,2780,59,-1,39.54118625,16.5244564,8,4,4,5,1,r=11;g=12;b=0,110.8814411,52.05520248,10.07129669,1274.312012,3469147.648,156.1755312,0.185759397,0.222448808
ID2013,2013,0,-1,55.22300618,51.8190058,2,4,4,5,1,r=11;g=11;b=0,144.8059693,97.28863525,16.2010746,855.2069092,4530544.361,125.6953141,0.130815668,0.266541795
ID2270,2270,21,-1,54.57900611,35.94900403,6,4,4,5,1,r=11;g=11;b=0,140.680667,62.37259293,14.93319321,1601.845825,4401476.03,174.900281,0.117825488,0.169566145
ID2334,2334,24,-1,48.96700548,24.49500274,12,4,4,5,1,r=11;g=11;b=0,170.1697801,64.03552246,9.4685812,2131.981934,5324101.911,250.167573,0.377347202,0.372716931
ID2718,2718,56,-1,34.52300387,16.99282009,9,4,4,5,1,r=11;g=12;b=0,106.912335,48.1607399,10.07129669,1274.312012,3344966.225,152.5048154,0.302449924,0.325586732
ID2399,2399,28,-1,53.84300603,25.04700281,12,4,4,5,1,r=11;g=11;b=0,195.6397331,88.42921448,9.4685812,2131.981934,6120980.331,255.694467,0.357874354,0.40330789
ID2463,2463,35,-1,47.30264166,37.60082239,3,4,4,5,1,r=11;g=12;b=0,150.5157675,61.75500488,17.80107307,1409.757324,4709186.817,197.622542,0.170087433,0.221426412
ID2209,2209,16,-1,58.78800658,42.71100478,5,4,4,5,1,r=11;g=11;b=0,185.4718714,139.1523132,14.7898531,933.506897,5802858.44,143.3332994,0.249531871,0.516820386
ID2662,2662,51,-1,40.67864092,31.77973083,4,4,4,5,1,r=11;g=12;b=0,160.3704518,74.63462067,12.33058929,1530.293457,5017510.326,210.7014764,0.249613186,0.304073585
ID2855,2855,66,-1,31.31136714,10.03427385,11,4,4,5,1,r=11;g=12;b=0,101.7184258,54.52067947,12.78629112,1286.629517,3182464.387,124.5100472,0.330097072,0.405493188
ID2024,2024,1,-1,55.03900616,53.70500601,2,4,4,5,1,r=11;g=11;b=0,138.9954818,91.77629852,16.2010746,855.2069092,4348751.64,124.4450355,0.123574853,0.245686444
ID2156,2156,11,-1,58.30500653,50.43900565,2,4,4,5,1,r=11;g=11;b=0,155.0834535,109.5416718,21.7589283,855.2069092,4852096.008,125.5788039,0.175544979,0.368831733
ID2668,2668,52,-1,45.09464141,30.44154886,4,4,4,5,1,r=11;g=12;b=0,144.4276868,54.44904327,12.33058929,1530.293457,4518709.038,209.6318393,0.225268071,0.253332979
ID2222,2222,17,-1,55.89000626,43.64250489,5,4,4,5,1,r=11;g=11;b=0,133.7897367,95.68360138,14.7898531,859.4797974,4185879.492,119.365367,0.07718857,0.16063335
ID2415,2415,30,-1,51.7730058,22.37900251,13,4,4,5,1,r=11;g=11;b=0,169.3037404,63.26818085,9.4685812,2131.981934,5297006.127,249.7504146,0.345331708,0.348014556
ID2480,2480,36,-1,46.70045978,35.12518575,2,4,4,5,1,r=11;g=12;b=0,174.989335,75.85850525,17.60971642,1409.757324,5474891.325,220.6608935,0.299627108,0.365660918
ID2034,2034,2,-1,53.38300598,50.07100561,3,4,4,5,1,r=11;g=11;b=0,133.0162868,78.64693451,16.23379135,958.2098999,4161680.564,127.6133615,0.103069647,0.194789938
ID2739,2739,57,-1,35.92809493,18.13027476,8,4,4,5,1,r=11;g=12;b=0,117.8122824,53.43127823,10.07129669,1274.312012,3685992.88,162.6635267,0.318271575,0.349722317
ID2356,2356,26,-1,55.63700623,25.69100288,11,4,4,5,1,r=11;g=11;b=0,208.4260945,100.064064,9.4685812,2131.981934,6521027.22,261.4107731,0.354109013,0.417005667
ID2868,2868,67,-1,32.85027641,7.357909915,11,4,4,5,1,r=11;g=12;b=0,105.2669746,55.55121994,0,1286.629517,3293487.835,127.8955994,0.414829429,0.482649665
ID2615,2615,48,-1,45.6968233,32.78336731,4,4,4,5,1,r=11;g=12;b=0,159.0891004,60.02284241,12.56811619,1530.293457,4977420.685,219.7227089,0.251759169,0.291246015
ID2808,2808,62,-1,33.251731,15.38700172,11,4,4,5,1,r=11;g=12;b=0,97.20113988,45.96356201,14.46686459,1274.312012,3041132.063,136.3077093,0.278895516,0.311019345
ID2426,2426,32,-1,45.83900513,13.45500151,16,4,4,5,1,r=11;g=11;b=0,139.3332887,40.20995712,8.485638618,1838.934937,4359320.603,227.4505469,0.348177554,0.316411002
ID2300,2300,22,-1,49.51900555,25.23100283,11,4,4,5,1,r=11;g=11;b=0,169.5802564,64.99893951,11.40855026,2131.981934,5305657.482,245.4651859,0.350172933,0.358350945
ID2429,2429,31,-1,45.33300508,14.83500166,14,4,4,5,1,r=11;g=11;b=0,148.0629222,49.0161705,8.485638618,1838.934937,4632444.646,237.9008554,0.368729885,0.335328832
ID2239,2239,18,-1,55.30350619,40.12350449,5,4,4,5,1,r=11;g=11;b=0,129.5328002,86.03488159,14.7898531,1024.054565,4052692.72,125.6329262,0.053214721,0.104188826
ID2051,2051,2,-1,51.68100579,47.26500529,4,5,5,5,1,r=11;g=11;b=0,207.4258091,131.6473236,66.67092896,1365.741211,6489731.29,181.1823698,0.074534057,0.15882228
ID2693,2693,53,-1,38.20300428,25.95863927,6,5,5,5,1,r=11;g=12;b=0,243.368102,117.9561691,51.56604385,2832.845459,7614257.807,300.0910356,0.244096668,0.318235301
ID2183,2183,13,-1,53.68200601,44.05650493,5,5,5,5,1,r=11;g=11;b=0,223.7696543,146.4045258,69.12836456,1406.227783,7001081.173,192.9817368,0.120966651,0.250257983
ID2056,2056,0,-1,53.52100599,50.30100563,4,5,5,5,1,r=11;g=11;b=0,217.5935091,149.9795227,66.67092896,1548.543701,6807848.121,174.8477887,0.089538473,0.204542189
ID2824,2824,63,-1,29.23718509,10.16809205,11,5,5,5,1,r=11;g=12;b=0,183.6496755,118.5919266,66.14930725,1409.192017,5745847.396,160.298171,0.250043803,0.458334404
ID2697,2697,54,-1,40.94627731,23.28227533,5,5,5,5,1,r=11;g=12;b=0,256.8525276,126.606041,51.56604385,2832.845459,8036145.032,300.7106762,0.302032597,0.396275254
ID2059,2059,1,-1,53.52100599,51.91100581,4,5,5,5,1,r=11;g=11;b=0,209.2747183,142.670639,66.67092896,1548.543701,6547578.112,167.1451281,0.070701324,0.165353064
ID2827,2827,64,-1,32.78336731,11.17172852,11,5,5,5,1,r=11;g=12;b=0,202.7794068,127.4876556,62.75939178,1987.095947,6344359.299,191.7898502,0.254989095,0.429645115
ID2061,2061,3,-1,53.65900601,53.01500594,3,5,5,5,1,r=11;g=11;b=0,204.5458433,141.0514984,66.67092896,1548.543701,6399625.798,161.2846341,0.060301709,0.144253985
ID2189,2189,14,-1,57.33900642,42.8490048,5,5,5,5,1,r=11;g=11;b=0,259.3279214,185.267746,71.00657654,1406.227783,8113592.676,194.9536496,0.208861059,0.459651829
ID2320,2320,23,-1,39.81300446,16.26100182,15,5,5,5,1,r=11;g=11;b=0,184.7952748,116.8633652,49.90516281,1559.524414,5781689.762,181.3327028,0.124116815,0.225042167
ID2449,2449,34,-1,38.75500434,12.12100136,19,5,5,5,1,r=11;g=11;b=0,206.7768736,119.2203445,60.63422012,1597.046509,6469428.045,203.7251959,0.240730593,0.393859215
ID2067,2067,4,-1,57.1550064,51.40500576,4,5,5,5,1,r=11;g=11;b=0,220.4407357,151.4752045,68.51495361,1548.543701,6896929.298,173.5397569,0.114620624,0.261251359
ID2324,2324,24,-1,49.24300552,24.67900276,12,5,5,5,1,r=11;g=11;b=0,224.8127672,127.6099319,62.68397522,1511.432373,7033717.046,216.4815724,0.236316443,0.397003494
ID2840,2840,65,-1,32.31500362,7.55863721,11,5,5,5,1,r=11;g=12;b=0,176.2479991,117.8982468,0,1285.509399,5514271.149,157.9398806,0.290375005,0.502233495
ID2460,2460,35,-1,45.8306415,35.12518575,3,5,5,5,1,r=11;g=12;b=0,196.1732351,119.9820862,68.08583832,1964.540405,6137672.007,202.4927475,0.104189326,0.182826843
ID2716,2716,56,-1,33.251731,15.85536541,9,5,5,5,1,r=11;g=12;b=0,204.4935707,120.6963959,59.28228378,1987.095947,6397990.345,209.6342768,0.23275929,0.368363083
ID2207,2207,16,-1,57.71850646,40.81350457,5,5,5,5,1,r=11;g=11;b=0,274.4973844,190.5720215,71.95806885,1406.227783,8588199.667,211.4415986,0.243402528,0.508266061
ID2853,2853,66,-1,29.23718509,7.692455407,11,5,5,5,1,r=11;g=12;b=0,181.2887196,123.2054291,0,1188.780518,5671980.171,154.1076319,0.320935629,0.571627231
ID2344,2344,25,-1,42.29700474,17.68700198,14,5,5,5,1,r=11;g=11;b=0,194.935131,124.5001297,49.90516281,1555.099121,6098935.443,186.1953387,0.146425977,0.267438186
ID2226,2226,17,-1,54.19950607,41.29650463,5,5,5,5,1,r=11;g=11;b=0,213.3514109,142.0175934,69.12836456,1406.227783,6675125.594,183.4733366,0.105839145,0.222590651
ID2610,2610,47,-1,39.87573174,31.31136714,4,5,5,5,1,r=11;g=12;b=0,254.2667885,143.3323669,59.97337341,2832.845459,7955245.012,301.1171427,0.224625305,0.309770177
ID2866,2866,67,-1,31.31136714,6.019727947,11,5,5,5,1,r=11;g=12;b=0,153.8701929,113.896553,0,1188.780518,4814136.726,154.5913435,0.296593062,0.455361823
ID2484,2484,36,-1,45.29536871,32.85027641,3,5,5,5,1,r=11;g=12;b=0,219.7638884,122.1793594,68.04788971,2307.237061,6875752.778,263.619931,0.179833269,0.254130906
ID2613,2613,48,-1,43.55573215,30.84300345,3,5,5,5,1,r=11;g=12;b=0,247.9538653,130.9172974,59.97337341,2832.845459,7757732.585,306.8028323,0.250678169,0.323975717
ID2741,2741,57,-1,34.38918567,16.59136549,9,5,5,5,1,r=11;g=12;b=0,207.6826275,125.2263565,59.28228378,1987.095947,6497766.366,211.4608849,0.226297802,0.362480381
ID2366,2366,26,-1,56.05100628,25.50700286,11,5,5,5,1,r=11;g=11;b=0,282.5242903,175.5378113,64.11716461,1726.718018,8839337.47,245.5076181,0.286548859,0.512617248
ID2752,2752,58,-1,29.23718509,17.26045648,9,5,5,5,1,r=11;g=12;b=0,109.9607009,96.07549286,61.7306633,979.5848389,3440340.45,53.74260312,-0.102524945,-0.467472381
ID2369,2369,27,-1,53.88900604,22.10300248,11,5,5,5,1,r=11;g=11;b=0,262.024098,170.4074554,64.69269562,1621.187256,8197947.955,224.3368045,0.273824598,0.502150071
ID2242,2242,18,-1,53.613006,38.26050429,5,5,5,5,1,r=11;g=11;b=0,194.9681945,122.7118301,69.3028717,1800.379395,6099969.902,178.9942181,0.0658825,0.134652836
